Id,Username,Text,Created At,Retweets,Likes,Quote_count,Reply_count,View_count
1859238277632471535,Lemon Argentina,"Y hablando de Bitcoin, hoy es EL ÚLTIMO DÍA para participar de 1000 USD en dicha monedita. 

Tenés varias formas de participar 👇 https://t.co/JOsVVAepuo",Wed Nov 20 14:12:03 +0000 2024,1,5,0,1,2334
1859237485370355949,Lemon Argentina,"El tipo se levantó, dijo ""Hola buen día"" y metió otro ATH 🔥 https://t.co/6IKoINK5rV",Wed Nov 20 14:08:54 +0000 2024,1,12,1,0,3930
1859010624996663341,Lemon Argentina,"Antes que arranque el partido ⚽️ comprate la picadita y la birra con tu Lemon Card, y sumá una chance por el sorteo de 1000 USD en Bitcoin 😉",Tue Nov 19 23:07:26 +0000 2024,0,13,0,5,2734
1858979756768981098,Lemon Argentina,"Habría que hacer una competencia de quién tarda menos en pedirse una Lemon Card.

¿Cuál será el tiempo mínimo? 🤔",Tue Nov 19 21:04:46 +0000 2024,0,13,0,1,2847
1858976605034684632,Lemon Argentina,"En unas horas arranca el partido, pero la previa ya arrancó en Amigos.

Arriesgá el resultado que por ahí ligás unos satoshis 👀",Tue Nov 19 20:52:15 +0000 2024,0,10,0,0,2565
1858948177010799089,Lemon Argentina,"Bueno, si compraron o vendieron Bitcoin entre el viernes y hoy, sumaron chances para participar por 1000 USD en Bitcoin.

Si comprás o vendés ahora, también sumás chances.

El ATH más lindo de todos 🥳",Tue Nov 19 18:59:17 +0000 2024,0,12,0,1,2017
1858946481602068625,Lemon Argentina,"Que no te corten las piernas en este 94.

Comprá o vendé en un toque desde la app 😉 https://t.co/2RDYL7DFSx",Tue Nov 19 18:52:33 +0000 2024,0,12,0,0,1932
1858942644182716420,Lemon Argentina,Insultos que dolerán aún más en el futuro: tu papá vendió Bitcoin en 20k,Tue Nov 19 18:37:18 +0000 2024,2,39,0,4,3425
1858938945062441036,Lemon Argentina,"Acá van unos datos picantes que te van a hacer dimensionar lo ENORME que es 3 millones de usuarios

Arranco 👇 https://t.co/0zyF9vpoJf",Tue Nov 19 18:22:36 +0000 2024,0,11,0,1,1794
1858936110467981610,Lemon Argentina,"3 millones de historias. 3 millones de personas que ya viven en el futuro de las finanzas y del internet 🌐 Sí, ya hay más de 3 millones de usuarios que eligen Lemon todos los días 🍋

Mirá cómo se ve la civilización Lemon 🌎 https://t.co/O38F7NUNW4",Tue Nov 19 18:11:20 +0000 2024,1,19,1,1,2069
1858848974322446775,Lemon Argentina,Estas son las menciones que me gustan 👇,Tue Nov 19 12:25:05 +0000 2024,0,13,0,0,2743
1858847689711980764,Lemon Argentina,"Sí, el cafecito para arrancar la semana se compra con la maleducada, aka la Lemon Card 💳☕️

Y de paso sumás una chance por hasta 1000 USD en Bitcoin. Salu2 y buen día ☀️ https://t.co/MrPbHoXIvP",Tue Nov 19 12:19:59 +0000 2024,0,22,0,3,2044
1851330837239013585,Lemon Argentina,"CHEEE tenemos algo para contarles, pero por el momento solo puedo darles estas pistas 😶🤫

Los leo a ver qué piensan que es 👀 https://t.co/oZz4m3OKIx",Tue Oct 29 18:30:42 +0000 2024,3,71,0,53,9748
1851304319582134687,Lemon Argentina,"Nadie:-
Absolutamente nadie:-

*Sube $BTC* 

Yo: ""A ver cuanto cashback acumulé desde que uso la Lemon Card 🤩"" https://t.co/FSEV3U86tb",Tue Oct 29 16:45:20 +0000 2024,0,16,0,1,2095
1851292151197679712,Lemon Argentina,daledaledaledale https://t.co/AzCuVtdGZ0,Tue Oct 29 15:56:58 +0000 2024,0,59,0,3,4697
1851255433811386380,Lemon Argentina,Hermoso día para tener solo 1% de comisión en depósitos de USD a USDC 👋,Tue Oct 29 13:31:04 +0000 2024,0,8,0,2,2455
1851035040878129322,Lemon Argentina,Los $BTC que acabamos de sortear en el #LemonFridays ahora valen más porque este chad se levantó re picante 🥵 🚀 https://t.co/fDe4SVwCdd,Mon Oct 28 22:55:18 +0000 2024,0,16,0,3,2423
1851027915691176403,Lemon Argentina,Lo mejor de los 70. https://t.co/9zjolfBFRv,Mon Oct 28 22:27:00 +0000 2024,0,20,0,2,2335
1850934152687767965,Lemon Argentina,Fin de mes + subida de $BTC = empiezo a mirar el cashback acumulado con mucho cariño 👀,Mon Oct 28 16:14:25 +0000 2024,0,15,0,1,2712
